id_transaksi_detail,kode_transaksi,tgl_transaksi,kode_produk,nama_produk,harga,jumlah
9035,TRX458767,2022-11-03,PRD5063,Produk50,99750,7
2213,TRX244057,2022-11-03,PRD9315,Produk13,71402,6
9522,TRX506317,2022-11-03,PRD7005,Produk55,36044,7
6160,TRX520835,2022-11-03,PRD8203,Produk87,95068,4
8162,TRX948633,2022-11-03,PRD4889,Produk21,42165,3
2544,TRX528478,2022-11-04,PRD1509,Produk35,30818,2
4386,TRX291999,2022-11-04,PRD2739,Produk62,42851,7
1605,TRX460504,2022-11-04,PRD9685,Produk43,53908,1
6613,TRX975673,2022-11-04,PRD9269,Produk67,23238,9
3935,TRX210250,2022-11-04,PRD1511,Produk54,74012,1
6408,TRX305446,2022-11-04,PRD2187,Produk83,58259,3
9641,TRX799192,2022-11-04,PRD7655,Produk32,31700,3
8352,TRX237488,2022-11-04,PRD8910,Produk91,56381,3
1674,TRX606208,2022-11-04,PRD9186,Produk71,80224,9
2668,TRX164294,2022-11-04,PRD9172,Produk73,17595,5
9809,TRX701489,2022-11-05,PRD9880,Produk36,16647,5
6565,TRX593906,2022-11-05,PRD2073,Produk45,82499,7
3901,TRX924798,2022-11-05,PRD6166,Produk62,73511,3
7292,TRX391358,2022-11-05,PRD9081,Produk51,68097,6
4914,TRX201691,2022-11-05,PRD8924,Produk89,85420,7
8301,TRX691123,2022-11-05,PRD4911,Produk84,33475,8
8630,TRX552281,2022-11-05,PRD4498,Produk63,60469,9
2585,TRX469576,2022-11-05,PRD1281,Produk45,72478,7
3010,TRX621211,2022-11-05,PRD3485,Produk60,25725,1
6618,TRX257240,2022-11-05,PRD5413,Produk78,17361,5
5598,TRX230698,2022-11-06,PRD1132,Produk38,33144,8
5538,TRX756835,2022-11-06,PRD1464,Produk93,50212,2
2109,TRX365022,2022-11-06,PRD3980,Produk10,13836,5
6367,TRX251243,2022-11-06,PRD3331,Produk48,74124,5
4587,TRX135405,2022-11-06,PRD5095,Produk35,67089,3
5069,TRX338061,2022-11-06,PRD3889,Produk60,36665,1
1247,TRX810579,2022-11-06,PRD3342,Produk94,21439,6
2763,TRX199202,2022-11-06,PRD7323,Produk75,71578,9
2753,TRX320434,2022-11-06,PRD2059,Produk75,30264,4
6790,TRX707158,2022-11-06,PRD3958,Produk14,56048,5
8907,TRX507402,2022-11-07,PRD3342,Produk36,79852,7
5747,TRX818867,2022-11-07,PRD3523,Produk26,91898,7
9527,TRX348385,2022-11-07,PRD6218,Produk15,27231,7
1084,TRX550738,2022-11-07,PRD1041,Produk39,51102,3
1997,TRX763206,2022-11-07,PRD8842,Produk51,59554,5
8292,TRX576280,2022-11-07,PRD5816,Produk61,40911,9
2395,TRX492784,2022-11-07,PRD1872,Produk58,14971,5
1906,TRX740255,2022-11-07,PRD8496,Produk17,81295,2
1709,TRX191758,2022-11-07,PRD7496,Produk32,16945,1
8020,TRX851547,2022-11-07,PRD2377,Produk80,58720,2
3538,TRX184526,2022-11-08,PRD3901,Produk73,44812,8
6585,TRX228303,2022-11-08,PRD7654,Produk38,46207,9
5254,TRX117738,2022-11-08,PRD8011,Produk70,58097,4
8742,TRX124937,2022-11-08,PRD8398,Produk89,90301,5
4942,TRX155064,2022-11-08,PRD1360,Produk68,93857,2
2722,TRX975620,2022-11-08,PRD2815,Produk43,21959,1
7430,TRX608924,2022-11-08,PRD2261,Produk33,32900,2
3503,TRX500907,2022-11-08,PRD4806,Produk39,64377,7
3110,TRX792692,2022-11-08,PRD5013,Produk63,16278,7
9116,TRX984017,2022-11-08,PRD6323,Produk45,67503,6
2789,TRX685170,2022-11-09,PRD9000,Produk33,26278,6
6481,TRX783631,2022-11-09,PRD8781,Produk38,46211,1
7129,TRX948554,2022-11-09,PRD5152,Produk14,40075,8
5537,TRX899995,2022-11-09,PRD2031,Produk83,66536,5
8945,TRX725062,2022-11-09,PRD3150,Produk16,65886,8
7777,TRX133527,2022-11-09,PRD2359,Produk52,98293,4
8835,TRX371552,2022-11-09,PRD1497,Produk9,17301,7
8851,TRX113387,2022-11-09,PRD7845,Produk66,76665,9
8934,TRX957875,2022-11-09,PRD6933,Produk98,67337,2
1467,TRX470217,2022-11-09,PRD5041,Produk14,16295,2
2345,TRX771417,2022-11-10,PRD8136,Produk75,61377,3
8042,TRX884029,2022-11-10,PRD8005,Produk45,48736,2
3360,TRX371779,2022-11-10,PRD1062,Produk82,92005,7
9164,TRX337959,2022-11-10,PRD9224,Produk39,96220,4
3336,TRX274282,2022-11-10,PRD8987,Produk55,69184,9
8268,TRX111755,2022-11-10,PRD2586,Produk14,38202,4
8429,TRX532644,2022-11-10,PRD2603,Produk43,71807,9
7595,TRX458411,2022-11-10,PRD7313,Produk87,46991,9
1306,TRX448535,2022-11-10,PRD1684,Produk53,96772,7
8837,TRX842934,2022-11-10,PRD4178,Produk26,46538,3
2706,TRX542141,2022-11-11,PRD9247,Produk1,63698,1
4116,TRX817678,2022-11-11,PRD5556,Produk25,39899,5
3422,TRX964207,2022-11-11,PRD2809,Produk38,64332,2
3044,TRX301815,2022-11-11,PRD9069,Produk60,21179,5
7009,TRX757292,2022-11-11,PRD5527,Produk88,83029,6
5585,TRX551020,2022-11-11,PRD1701,Produk41,47112,2
7975,TRX100854,2022-11-11,PRD3668,Produk23,82789,9
6562,TRX677478,2022-11-11,PRD9742,Produk55,54724,2
1418,TRX632171,2022-11-11,PRD7371,Produk43,18618,3
9489,TRX625259,2022-11-11,PRD1115,Produk68,91158,7
6154,TRX876318,2022-11-12,PRD4566,Produk40,93915,1
8472,TRX819734,2022-11-12,PRD4641,Produk36,71511,1
5862,TRX402006,2022-11-12,PRD1150,Produk68,74519,6
2755,TRX852312,2022-11-12,PRD9884,Produk73,48180,5
3153,TRX154129,2022-11-12,PRD2980,Produk36,59055,8
7809,TRX791677,2022-11-12,PRD9325,Produk41,98367,5
2040,TRX967918,2022-11-12,PRD9301,Produk56,79239,3
2880,TRX667702,2022-11-12,PRD4025,Produk35,39023,7
1662,TRX318525,2022-11-12,PRD8924,Produk10,58886,6
8993,TRX224881,2022-11-12,PRD5215,Produk87,46148,7
9188,TRX282579,2022-11-13,PRD8580,Produk87,42144,2
6961,TRX679889,2022-11-13,PRD6801,Produk92,56531,4
7319,TRX151784,2022-11-13,PRD9275,Produk89,10596,4
4507,TRX982131,2022-11-13,PRD7825,Produk68,50412,3
6103,TRX431200,2022-11-13,PRD6090,Produk88,31474,1
7472,TRX936949,2022-11-13,PRD2445,Produk47,31207,4
5338,TRX251003,2022-11-13,PRD5889,Produk16,26514,1
2264,TRX961792,2022-11-13,PRD1811,Produk29,83255,8
1712,TRX750320,2022-11-13,PRD6612,Produk11,72892,9
3775,TRX965899,2022-11-13,PRD1795,Produk92,39408,7
8062,TRX643830,2022-11-14,PRD6113,Produk95,80166,8
4672,TRX327868,2022-11-14,PRD2094,Produk33,49784,3
7882,TRX941901,2022-11-14,PRD5988,Produk94,90407,9
6096,TRX381995,2022-11-14,PRD2546,Produk90,39742,6
1310,TRX377958,2022-11-14,PRD6741,Produk44,36031,5
7666,TRX567303,2022-11-14,PRD4150,Produk93,73600,2
6207,TRX213302,2022-11-14,PRD6222,Produk37,34968,5
4897,TRX345585,2022-11-14,PRD7684,Produk73,19901,4
7188,TRX888250,2022-11-14,PRD6855,Produk68,40365,7
6635,TRX197680,2022-11-14,PRD1451,Produk69,56169,2
3168,TRX322737,2022-11-15,PRD9847,Produk69,77640,7
2498,TRX663083,2022-11-15,PRD4579,Produk17,84493,9
1218,TRX512899,2022-11-15,PRD8165,Produk5,81362,5
2884,TRX519680,2022-11-15,PRD4743,Produk65,85809,9
8523,TRX761163,2022-11-15,PRD8090,Produk20,41906,7
7240,TRX849513,2022-11-15,PRD4530,Produk60,21548,5
4225,TRX569966,2022-11-15,PRD6717,Produk46,64561,7
2596,TRX429130,2022-11-15,PRD7211,Produk11,42832,9
9071,TRX174320,2022-11-15,PRD8887,Produk73,38790,6
2446,TRX555197,2022-11-15,PRD6569,Produk44,68689,9
7527,TRX241693,2022-11-16,PRD6778,Produk87,93161,5
2964,TRX555150,2022-11-16,PRD9471,Produk39,20823,8
4615,TRX918096,2022-11-16,PRD7331,Produk59,33848,6
4761,TRX545498,2022-11-16,PRD1546,Produk2,25674,1
4484,TRX620823,2022-11-16,PRD3339,Produk58,39198,4
4329,TRX546063,2022-11-16,PRD8087,Produk50,70535,5
6276,TRX906537,2022-11-16,PRD9752,Produk58,46284,1
9654,TRX164664,2022-11-16,PRD9304,Produk67,73501,1
9658,TRX798560,2022-11-16,PRD1223,Produk22,58437,9
4829,TRX815473,2022-11-16,PRD9644,Produk40,62208,2
9749,TRX383927,2022-11-17,PRD3070,Produk61,20076,5
2331,TRX412869,2022-11-17,PRD8674,Produk29,63188,3
5598,TRX774136,2022-11-17,PRD5780,Produk40,41190,3
6972,TRX426685,2022-11-17,PRD4678,Produk62,62574,8
1817,TRX870803,2022-11-17,PRD4071,Produk32,43880,3
8181,TRX140352,2022-11-17,PRD3971,Produk21,22606,3
8449,TRX287163,2022-11-17,PRD7803,Produk80,99943,4
5645,TRX613968,2022-11-17,PRD5488,Produk49,41500,8
8905,TRX866212,2022-11-17,PRD2932,Produk46,60247,9
3583,TRX902747,2022-11-17,PRD9654,Produk14,71750,5
6265,TRX993520,2022-11-18,PRD5359,Produk3,66580,8
6569,TRX311216,2022-11-18,PRD5840,Produk19,30076,8
4672,TRX467487,2022-11-18,PRD5429,Produk9,78743,3
5593,TRX480977,2022-11-18,PRD7139,Produk11,14272,7
5312,TRX964622,2022-11-18,PRD3333,Produk91,83506,6
2526,TRX572621,2022-11-18,PRD7926,Produk36,16616,3
8210,TRX276287,2022-11-18,PRD1318,Produk5,93382,8
6649,TRX580855,2022-11-18,PRD9987,Produk78,94711,6
3894,TRX460179,2022-11-18,PRD8176,Produk37,67472,9
3237,TRX593365,2022-11-18,PRD1037,Produk40,33061,8
4023,TRX828214,2022-11-19,PRD9611,Produk6,48564,6
9171,TRX126763,2022-11-19,PRD6474,Produk6,36387,8
4766,TRX208594,2022-11-19,PRD7617,Produk86,69366,8
4948,TRX712461,2022-11-19,PRD7382,Produk96,93007,9
8967,TRX255070,2022-11-19,PRD2986,Produk21,68512,9
3529,TRX813850,2022-11-19,PRD6173,Produk90,71799,3
8058,TRX484065,2022-11-19,PRD2689,Produk52,67299,3
6504,TRX741008,2022-11-19,PRD8486,Produk40,87844,2
7156,TRX898675,2022-11-19,PRD1341,Produk43,69893,5
7725,TRX468266,2022-11-19,PRD2561,Produk88,95927,7
8093,TRX573174,2022-11-20,PRD4476,Produk56,73656,9
9326,TRX366471,2022-11-20,PRD4876,Produk90,26824,2
8360,TRX616467,2022-11-20,PRD7375,Produk70,99061,2
6214,TRX693786,2022-11-20,PRD4704,Produk57,42660,7
3236,TRX125788,2022-11-20,PRD4408,Produk67,12275,6
6370,TRX535595,2022-11-20,PRD9828,Produk47,79989,3
8423,TRX364867,2022-11-20,PRD4924,Produk71,48454,2
8137,TRX579820,2022-11-20,PRD4057,Produk42,33648,3
3472,TRX304549,2022-11-20,PRD9154,Produk61,47333,3
1000,TRX407562,2022-11-20,PRD9070,Produk52,44224,7
5126,TRX444253,2022-11-21,PRD4858,Produk93,68953,4
7438,TRX461476,2022-11-21,PRD6591,Produk17,22359,8
7635,TRX400891,2022-11-21,PRD4107,Produk25,72378,6
9515,TRX165999,2022-11-21,PRD8679,Produk14,26718,5
1099,TRX759477,2022-11-21,PRD1284,Produk47,56325,4
9416,TRX214312,2022-11-21,PRD8692,Produk96,84739,8
1635,TRX634204,2022-11-21,PRD7968,Produk84,21840,5
4756,TRX704563,2022-11-21,PRD6660,Produk60,88516,1
4692,TRX604238,2022-11-21,PRD1291,Produk23,79639,1
1858,TRX498753,2022-11-21,PRD7233,Produk83,35333,3
7261,TRX159864,2022-11-22,PRD2491,Produk99,64967,6
5540,TRX887609,2022-11-22,PRD9645,Produk19,96968,6
1264,TRX995098,2022-11-22,PRD6177,Produk29,94962,2
9842,TRX480494,2022-11-22,PRD3945,Produk44,28071,4
4413,TRX687860,2022-11-22,PRD4027,Produk88,92659,1
6180,TRX197514,2022-11-22,PRD3009,Produk52,32711,6
7802,TRX187875,2022-11-22,PRD4716,Produk7,20798,8
9522,TRX201837,2022-11-22,PRD2613,Produk18,54536,4
8369,TRX756204,2022-11-22,PRD6733,Produk51,58488,3
4589,TRX179389,2022-11-22,PRD3735,Produk61,95955,3
9370,TRX283200,2022-11-23,PRD3956,Produk61,46138,7
6209,TRX953647,2022-11-23,PRD1006,Produk31,81800,6
8327,TRX569784,2022-11-23,PRD4882,Produk56,95577,1
1171,TRX766253,2022-11-23,PRD1921,Produk40,42673,2
1086,TRX777166,2022-11-23,PRD3485,Produk98,57256,9
6552,TRX612409,2022-11-23,PRD2950,Produk36,37467,1
1695,TRX576176,2022-11-23,PRD5310,Produk49,70296,1
6560,TRX927665,2022-11-23,PRD5706,Produk10,80001,4
4532,TRX965463,2022-11-23,PRD8506,Produk10,99664,7
6983,TRX408384,2022-11-23,PRD2952,Produk66,84493,4
4480,TRX787367,2022-11-24,PRD9266,Produk40,15408,3
5822,TRX629266,2022-11-24,PRD3003,Produk21,83468,5
3595,TRX770254,2022-11-24,PRD8540,Produk24,59905,4
1509,TRX791056,2022-11-24,PRD6781,Produk96,10779,8
9695,TRX331971,2022-11-24,PRD4872,Produk68,69984,4
8109,TRX810365,2022-11-24,PRD7296,Produk11,70905,3
4070,TRX765610,2022-11-24,PRD8017,Produk99,31942,3
4801,TRX531644,2022-11-24,PRD8572,Produk54,95785,9
2301,TRX787944,2022-11-24,PRD8839,Produk72,26189,1
4649,TRX426899,2022-11-24,PRD6983,Produk68,57300,9
5571,TRX781697,2022-11-25,PRD2262,Produk30,79016,5
2672,TRX547326,2022-11-25,PRD4859,Produk84,85162,8
9711,TRX627429,2022-11-25,PRD8420,Produk5,94893,9
1287,TRX838605,2022-11-25,PRD1742,Produk61,16062,7
7216,TRX784550,2022-11-25,PRD3972,Produk1,38546,7
5305,TRX138247,2022-11-25,PRD6270,Produk76,20370,2
4186,TRX712886,2022-11-25,PRD1588,Produk38,91720,9
4004,TRX354131,2022-11-25,PRD3831,Produk19,99212,1
4297,TRX232244,2022-11-25,PRD7825,Produk30,64796,2
5447,TRX616396,2022-11-25,PRD5473,Produk73,60336,7
6314,TRX749976,2022-11-26,PRD5839,Produk63,42580,1
3813,TRX337017,2022-11-26,PRD3045,Produk98,99680,1
3083,TRX785467,2022-11-26,PRD5847,Produk46,85321,4
1564,TRX421281,2022-11-26,PRD7310,Produk10,47225,2
9380,TRX998752,2022-11-26,PRD9304,Produk1,85963,5
8203,TRX935226,2022-11-26,PRD2114,Produk76,99408,9
2463,TRX770322,2022-11-26,PRD2146,Produk26,53504,3
5177,TRX547175,2022-11-26,PRD2781,Produk62,93732,3
5236,TRX600851,2022-11-26,PRD1102,Produk48,63446,1
4524,TRX122608,2022-11-26,PRD6995,Produk81,90106,4
1692,TRX461529,2022-11-27,PRD1150,Produk72,83544,9
4631,TRX513871,2022-11-27,PRD1347,Produk79,53249,1
1861,TRX841082,2022-11-27,PRD6919,Produk46,60095,1
9227,TRX971889,2022-11-27,PRD4573,Produk4,52261,1
3804,TRX306307,2022-11-27,PRD3791,Produk52,10703,2
5966,TRX463338,2022-11-27,PRD7619,Produk17,35431,5
4960,TRX295995,2022-11-27,PRD9769,Produk73,39579,2
1266,TRX216007,2022-11-27,PRD2121,Produk81,46195,9
5404,TRX869683,2022-11-27,PRD1726,Produk81,18319,3
9096,TRX981533,2022-11-27,PRD4034,Produk92,16795,4
3969,TRX687672,2022-11-28,PRD3289,Produk60,72347,6
9401,TRX570851,2022-11-28,PRD4040,Produk17,73605,8
9752,TRX925326,2022-11-28,PRD2004,Produk15,27913,7
6923,TRX280294,2022-11-28,PRD1781,Produk42,21244,8
4640,TRX583104,2022-11-28,PRD4000,Produk62,52507,2
3290,TRX921892,2022-11-28,PRD9596,Produk64,62100,9
9898,TRX430152,2022-11-28,PRD9673,Produk72,25996,6
4648,TRX447869,2022-11-28,PRD6249,Produk50,96780,4
9159,TRX148079,2022-11-28,PRD4875,Produk47,95544,8
2993,TRX287084,2022-11-28,PRD3509,Produk54,36966,3
9886,TRX877859,2022-11-29,PRD7955,Produk46,22484,8
6226,TRX592199,2022-11-29,PRD4412,Produk97,83100,3
6406,TRX169078,2022-11-29,PRD3026,Produk32,83398,8
7914,TRX163396,2022-11-29,PRD1143,Produk77,84218,1
3036,TRX786649,2022-11-29,PRD1519,Produk75,42117,6
3425,TRX374737,2022-11-29,PRD1505,Produk94,99581,2
1344,TRX128185,2022-11-29,PRD1604,Produk93,36540,8
5500,TRX277520,2022-11-29,PRD6867,Produk13,90313,4
2444,TRX916342,2022-11-29,PRD3616,Produk76,79328,6
9709,TRX599410,2022-11-29,PRD2587,Produk84,74398,2
1713,TRX939458,2022-11-30,PRD6159,Produk17,37911,4
1635,TRX944445,2022-11-30,PRD2614,Produk54,16836,1
1608,TRX290524,2022-11-30,PRD3287,Produk52,74476,2
2553,TRX782116,2022-11-30,PRD3519,Produk59,38287,4
1951,TRX361657,2022-11-30,PRD7033,Produk80,85687,3
6321,TRX750485,2022-11-30,PRD9604,Produk40,66751,5
6750,TRX145008,2022-11-30,PRD8511,Produk40,46906,8
2338,TRX823688,2022-11-30,PRD7292,Produk97,92069,3
9597,TRX154599,2022-11-30,PRD7107,Produk5,63360,8
1125,TRX708987,2022-11-30,PRD4749,Produk65,13418,4
7612,TRX401952,2022-12-01,PRD8639,Produk63,70018,7
9409,TRX788261,2022-12-01,PRD6490,Produk63,50358,7
6919,TRX311127,2022-12-01,PRD3890,Produk10,25522,3
1205,TRX402183,2022-12-01,PRD6039,Produk20,26100,2
2379,TRX972946,2022-12-01,PRD6744,Produk78,52351,4
1939,TRX191044,2022-12-01,PRD6500,Produk56,18279,8
1848,TRX137921,2022-12-01,PRD8515,Produk43,23785,3
7430,TRX313220,2022-12-01,PRD5216,Produk87,79048,6
7489,TRX818584,2022-12-01,PRD9516,Produk36,89413,4
4383,TRX412131,2022-12-01,PRD7025,Produk31,53365,1
7748,TRX221698,2022-12-02,PRD6580,Produk37,52550,2
4157,TRX159938,2022-12-02,PRD4405,Produk59,28027,3
9485,TRX999727,2022-12-02,PRD5410,Produk80,31791,4
7661,TRX693925,2022-12-02,PRD6569,Produk30,19170,7
6683,TRX502800,2022-12-02,PRD6327,Produk91,22635,6
8605,TRX558985,2022-12-02,PRD4574,Produk53,61670,8
7606,TRX876795,2022-12-02,PRD8218,Produk22,80339,8
5655,TRX991039,2022-12-02,PRD5279,Produk42,22801,8
2281,TRX605083,2022-12-02,PRD3395,Produk73,78754,2
5611,TRX992791,2022-12-02,PRD9496,Produk48,40400,4
7311,TRX370849,2022-12-03,PRD6258,Produk88,28385,5
2029,TRX354651,2022-12-03,PRD3969,Produk91,69823,6
8513,TRX671394,2022-12-03,PRD2343,Produk80,46173,2
5903,TRX339158,2022-12-03,PRD5362,Produk58,13984,3
6503,TRX255063,2022-12-03,PRD9232,Produk10,18802,2
4702,TRX482172,2022-12-03,PRD3548,Produk80,49728,9
4888,TRX951066,2022-12-03,PRD3430,Produk20,38283,6
7029,TRX920496,2022-12-03,PRD5741,Produk54,37194,8
3765,TRX435667,2022-12-03,PRD6607,Produk86,84402,2
7694,TRX844363,2022-12-03,PRD1338,Produk33,59922,5
2698,TRX931298,2022-12-04,PRD7382,Produk34,42362,4
3833,TRX951112,2022-12-04,PRD8797,Produk17,57716,9
6748,TRX527660,2022-12-04,PRD5374,Produk22,91980,7
9963,TRX910871,2022-12-04,PRD5630,Produk34,93908,1
5426,TRX610715,2022-12-04,PRD4913,Produk41,96779,8
3650,TRX530069,2022-12-04,PRD2472,Produk45,85243,5
2890,TRX212141,2022-12-04,PRD2092,Produk44,27682,6
9866,TRX673632,2022-12-04,PRD4573,Produk68,91530,9
3679,TRX503885,2022-12-04,PRD3176,Produk31,60607,4
8321,TRX554793,2022-12-04,PRD3373,Produk24,31370,7
2997,TRX736611,2022-12-05,PRD5977,Produk12,62883,5
4214,TRX415760,2022-12-05,PRD7153,Produk31,28147,9
9736,TRX898558,2022-12-05,PRD6460,Produk89,33314,3
2686,TRX610168,2022-12-05,PRD9182,Produk30,56619,1
4490,TRX489501,2022-12-05,PRD2733,Produk82,59342,6
9403,TRX678934,2022-12-05,PRD7229,Produk83,41747,1
1815,TRX813735,2022-12-05,PRD9218,Produk63,36972,5
8898,TRX854107,2022-12-05,PRD1047,Produk91,18532,1
2026,TRX672542,2022-12-05,PRD7233,Produk63,78565,4
5156,TRX210745,2022-12-05,PRD7019,Produk26,83543,2
6604,TRX283809,2022-12-06,PRD9896,Produk41,62463,8
9776,TRX279576,2022-12-06,PRD8460,Produk89,81830,3
6118,TRX973246,2022-12-06,PRD3018,Produk67,46146,8
2354,TRX292003,2022-12-06,PRD5559,Produk13,81635,5
9823,TRX708286,2022-12-06,PRD8573,Produk32,29190,6
1200,TRX709096,2022-12-06,PRD9656,Produk49,35879,1
3267,TRX319858,2022-12-06,PRD2736,Produk4,73438,5
3712,TRX840137,2022-12-06,PRD8284,Produk72,93082,9
1236,TRX526911,2022-12-06,PRD2471,Produk27,56680,6
1995,TRX613311,2022-12-06,PRD7676,Produk85,33941,2
2641,TRX596491,2022-12-07,PRD4797,Produk29,75365,4
5657,TRX259371,2022-12-07,PRD1104,Produk22,10326,3
1704,TRX306829,2022-12-07,PRD2475,Produk10,69015,1
8327,TRX548623,2022-12-07,PRD1224,Produk55,14363,4
7330,TRX120383,2022-12-07,PRD8358,Produk84,40679,5
8700,TRX110835,2022-12-07,PRD9112,Produk71,89864,2
6733,TRX733967,2022-12-07,PRD2176,Produk57,92555,5
2875,TRX331262,2022-12-07,PRD1376,Produk16,73831,1
1074,TRX499853,2022-12-07,PRD3298,Produk83,74715,7
6570,TRX947719,2022-12-07,PRD7061,Produk63,32350,5
4380,TRX797023,2022-12-08,PRD4311,Produk19,68243,1
2514,TRX890788,2022-12-08,PRD9493,Produk43,56229,6
5110,TRX201256,2022-12-08,PRD5818,Produk86,25966,8
6985,TRX542479,2022-12-08,PRD5663,Produk46,20723,6
1796,TRX274816,2022-12-08,PRD9616,Produk59,29433,1
9605,TRX713844,2022-12-08,PRD6488,Produk76,59854,9
4791,TRX986174,2022-12-08,PRD6669,Produk71,38717,1
7406,TRX563526,2022-12-08,PRD7364,Produk55,94654,1
2877,TRX155333,2022-12-08,PRD3114,Produk37,24364,3
5227,TRX452594,2022-12-08,PRD4466,Produk23,55623,8
4244,TRX231430,2022-12-09,PRD7219,Produk63,88690,7
5966,TRX984106,2022-12-09,PRD9813,Produk20,47749,8
9759,TRX162897,2022-12-09,PRD8701,Produk76,55201,9
7363,TRX113881,2022-12-09,PRD6419,Produk30,86773,9
3481,TRX649326,2022-12-09,PRD1128,Produk54,55677,1
7721,TRX555768,2022-12-09,PRD9704,Produk52,39244,8
3718,TRX861376,2022-12-09,PRD1713,Produk13,38065,8
6215,TRX300895,2022-12-09,PRD2732,Produk31,40310,3
5682,TRX389456,2022-12-09,PRD9904,Produk40,51880,7
1135,TRX899082,2022-12-09,PRD5268,Produk92,41109,1
4539,TRX858282,2022-12-10,PRD6153,Produk7,21239,3
4100,TRX162064,2022-12-10,PRD8875,Produk55,75835,6
6783,TRX539895,2022-12-10,PRD6627,Produk53,19277,7
2687,TRX949962,2022-12-10,PRD3254,Produk12,19841,7
1254,TRX206306,2022-12-10,PRD2014,Produk13,18063,1
2628,TRX891054,2022-12-10,PRD5313,Produk73,53651,8
8938,TRX267410,2022-12-10,PRD6657,Produk43,43623,2
6938,TRX868127,2022-12-10,PRD1592,Produk39,13956,2
3969,TRX736524,2022-12-10,PRD6957,Produk48,55417,8
2379,TRX617970,2022-12-10,PRD1848,Produk79,90074,3
6356,TRX305828,2022-12-11,PRD4318,Produk33,31234,1
3345,TRX913994,2022-12-11,PRD2808,Produk37,53484,5
4180,TRX176015,2022-12-11,PRD1626,Produk86,46866,1
9812,TRX379694,2022-12-11,PRD4369,Produk33,15897,8
9457,TRX445507,2022-12-11,PRD9894,Produk77,60418,3
5640,TRX205659,2022-12-11,PRD2930,Produk41,16561,8
5090,TRX117519,2022-12-11,PRD2829,Produk76,66148,1
3455,TRX944176,2022-12-11,PRD8567,Produk23,77052,6
4876,TRX865983,2022-12-11,PRD4776,Produk67,66495,8
6524,TRX564808,2022-12-11,PRD5479,Produk54,74565,7
1174,TRX895963,2022-12-12,PRD3254,Produk26,19234,8
3387,TRX608608,2022-12-12,PRD3865,Produk24,47673,8
7487,TRX354349,2022-12-12,PRD5861,Produk80,84016,4
5508,TRX702331,2022-12-12,PRD7642,Produk33,46982,5
3567,TRX395963,2022-12-12,PRD7641,Produk6,12881,8
3494,TRX444141,2022-12-12,PRD4487,Produk11,84819,5
9509,TRX676331,2022-12-12,PRD2149,Produk28,25840,5
9456,TRX913247,2022-12-12,PRD5331,Produk36,14118,2
8493,TRX745328,2022-12-12,PRD4011,Produk53,72636,8
3312,TRX901395,2022-12-12,PRD3584,Produk45,56750,8
8825,TRX500448,2022-12-13,PRD8391,Produk86,67177,9
6622,TRX368479,2022-12-13,PRD7090,Produk75,28932,4
8982,TRX221507,2022-12-13,PRD6378,Produk24,16984,7
8292,TRX786376,2022-12-13,PRD8961,Produk75,97822,8
2720,TRX783520,2022-12-13,PRD1573,Produk13,89014,5
9211,TRX899784,2022-12-13,PRD6662,Produk22,76869,9
3347,TRX465105,2022-12-13,PRD8555,Produk61,93326,5
1721,TRX808230,2022-12-13,PRD3687,Produk10,13227,9
6031,TRX624945,2022-12-13,PRD8706,Produk90,73035,3
7824,TRX615149,2022-12-13,PRD8062,Produk2,89968,9
5709,TRX781516,2022-12-14,PRD6138,Produk78,99933,9
2382,TRX910408,2022-12-14,PRD6627,Produk32,69823,1
4739,TRX569690,2022-12-14,PRD8452,Produk26,72561,4
2864,TRX537278,2022-12-14,PRD2564,Produk64,11820,4
6741,TRX215599,2022-12-14,PRD5155,Produk81,49874,6
9994,TRX989131,2022-12-14,PRD6750,Produk66,52788,3
6081,TRX895190,2022-12-14,PRD5096,Produk59,34679,2
6342,TRX292237,2022-12-14,PRD1796,Produk73,71335,2
8110,TRX154298,2022-12-14,PRD9141,Produk29,17683,7
3694,TRX889294,2022-12-14,PRD4570,Produk12,49222,8
2094,TRX750979,2022-12-15,PRD6887,Produk46,20385,3
4091,TRX592996,2022-12-15,PRD3150,Produk42,35488,2
5229,TRX317489,2022-12-15,PRD7317,Produk85,44559,9
5142,TRX702616,2022-12-15,PRD6244,Produk72,44236,2
3579,TRX559057,2022-12-15,PRD5706,Produk29,24819,5
5987,TRX629382,2022-12-15,PRD3589,Produk88,43859,8
4573,TRX328998,2022-12-15,PRD8045,Produk95,37252,8
4309,TRX929258,2022-12-15,PRD3826,Produk40,53091,4
6362,TRX813667,2022-12-15,PRD1229,Produk58,93835,8
5162,TRX265521,2022-12-15,PRD6014,Produk81,85197,1
3302,TRX481921,2022-12-16,PRD8076,Produk9,59083,8
3045,TRX439159,2022-12-16,PRD8408,Produk4,30500,5
5439,TRX642930,2022-12-16,PRD3810,Produk37,82863,2
7323,TRX382003,2022-12-16,PRD9505,Produk79,78608,9
4001,TRX716148,2022-12-16,PRD9196,Produk62,18509,1
3973,TRX319777,2022-12-16,PRD8288,Produk74,20390,2
6573,TRX685177,2022-12-16,PRD5738,Produk43,61315,3
1004,TRX372368,2022-12-16,PRD9935,Produk61,69124,2
1290,TRX560541,2022-12-16,PRD5029,Produk74,37464,6
9473,TRX211760,2022-12-16,PRD6884,Produk66,22639,9
7219,TRX673496,2022-12-17,PRD3887,Produk42,71005,5
